Date,SPY_close,SPY_200ma,SPY_market_regime,XLK_close,XLK_50ma,XLK_sector_regime,XLF_close,XLF_50ma,XLF_sector_regime,XLV_close,XLV_50ma,XLV_sector_regime,XLE_close,XLE_50ma,XLE_sector_regime,XLY_close,XLY_50ma,XLY_sector_regime,XLP_close,XLP_50ma,XLP_sector_regime,XLI_close,XLI_50ma,XLI_sector_regime,XLU_close,XLU_50ma,XLU_sector_regime,XLRE_close,XLRE_50ma,XLRE_sector_regime,XLB_close,XLB_50ma,XLB_sector_regime,XLC_close,XLC_50ma,XLC_sector_regime
2024-12-17 05:00:00,604.29,550.1325499999999,True,239.98,233.05720000000002,True,49.1,48.6584,True,139.21,147.24620000000002,False,86.61,91.95459999999999,False,239.43,212.7894,True,81.47,81.4822,False,136.29,138.99620000000002,False,76.7,79.8196,False,42.42,43.6958,False,87.95,93.7026,False,100.57,95.385,True
2024-12-18 05:00:00,586.28,550.52805,True,232.24,233.1436,False,47.63,48.70400000000001,False,137.32,146.95680000000002,False,84.05,91.8142,False,228.64,213.42239999999998,True,80.23,81.46560000000001,False,132.44,138.9354,False,74.89,79.7278,False,40.76,43.6444,False,85.45,93.5226,False,97.7,95.53,True
2024-12-19 05:00:00,586.1,550.9098,True,232.49,233.18400000000003,False,47.8,48.7446,False,136.28,146.6156,False,83.32,91.6482,False,228.33,214.021,True,79.66,81.42779999999999,False,132.27,138.847,False,75.23,79.6564,False,40.06,43.57860000000001,False,84.53,93.31220000000002,False,97.43,95.669,True
2024-12-20 05:00:00,591.15,551.2915,True,235.96,233.295,True,48.51,48.8022,False,138.0,146.3202,False,84.14,91.4862,False,228.91,214.65079999999998,True,79.94,81.4028,False,133.82,138.8036,False,76.43,79.6138,False,40.79,43.5346,False,85.58,93.11840000000001,False,97.96,95.83200000000001,True
2024-12-23 05:00:00,594.69,551.70635,True,238.07,233.4402,True,48.42,48.8404,False,138.75,146.0174,False,83.93,91.30860000000001,False,229.17,215.30259999999998,True,78.92,81.3484,False,133.12,138.6976,False,76.06,79.55,False,40.54,43.476800000000004,False,85.07,92.902,False,98.24,95.98819999999999,True
2024-12-24 05:00:00,601.3,552.1564500000001,True,240.53,233.5744,True,48.99,48.8842,True,139.32,145.709,False,84.64,91.14599999999999,False,234.47,216.04319999999998,True,79.44,81.2978,False,134.16,138.59580000000003,False,76.48,79.4746,False,40.81,43.4184,False,85.53,92.68379999999999,False,99.17,96.15459999999999,True
2024-12-26 05:00:00,601.34,552.57925,True,240.69,233.81459999999998,True,49.11,48.9284,True,139.6,145.444,False,84.57,91.04180000000001,False,233.6,216.75780000000003,True,79.69,81.2418,False,134.26,138.5174,False,76.3,79.3884,False,40.87,43.350199999999994,False,85.4,92.465,False,99.04,96.31439999999999,True
2024-12-27 05:00:00,595.01,552.97445,True,237.49,233.9766,True,48.75,48.9538,False,138.95,145.15740000000002,False,84.56,90.9288,False,229.74,217.37440000000004,True,79.3,81.1792,False,133.26,138.3976,False,76.08,79.2658,False,40.54,43.2666,False,84.94,92.222,False,98.16,96.45779999999999,True
2024-12-30 05:00:00,588.22,553.3408000000001,True,234.47,234.06420000000003,True,48.28,48.967200000000005,False,137.24,144.8544,False,84.55,90.807,False,226.05,217.92079999999999,True,78.37,81.1054,False,131.92,138.259,False,75.76,79.15140000000001,False,40.35,43.185,False,83.8,91.9532,False,97.13,96.5892,True
2024-12-31 05:00:00,586.08,553.72205,True,232.52,234.0964,False,48.33,48.9814,False,137.57,144.54319999999998,False,85.66,90.71340000000001,False,224.35,218.41760000000002,True,78.61,81.0328,False,131.76,138.1088,False,75.69,79.0262,False,40.67,43.1036,False,84.14,91.6834,False,96.81,96.7008,True
2025-01-02 05:00:00,584.64,554.08095,True,231.97,234.09600000000003,False,48.21,49.0008,False,137.61,144.2688,False,86.66,90.64519999999999,False,221.4,218.88639999999998,True,78.37,80.9692,False,131.3,137.9592,False,76.27,78.91900000000001,False,40.29,43.032999999999994,False,83.21,91.41,False,97.28,96.829,True
2025-01-03 05:00:00,591.95,554.46215,True,235.75,234.17600000000002,True,48.59,49.0296,False,138.96,144.0258,False,87.47,90.589,False,225.88,219.4608,True,78.33,80.8956,False,132.72,137.8716,False,77.08,78.8338,False,40.84,42.972,False,83.19,91.154,False,97.88,96.9666,True
2025-01-06 05:00:00,595.36,554.83655,True,238.75,234.38240000000002,True,48.44,49.0562,False,139.02,143.7982,False,87.07,90.5342,False,226.77,220.115,True,77.51,80.8088,False,132.43,137.7862,False,76.22,78.7158,False,40.28,42.891200000000005,False,83.75,90.9144,False,98.94,97.13920000000002,True
2025-01-07 05:00:00,588.63,555.1687000000001,True,233.96,234.4796,False,48.33,49.0798,False,139.71,143.6042,False,87.94,90.49700000000001,False,222.38,220.55900000000003,True,77.24,80.7188,False,132.3,137.717,False,76.03,78.6046,False,39.98,42.802400000000006,False,83.7,90.6972,False,97.84,97.28359999999999,True
2025-01-08 05:00:00,589.49,555.5101,True,233.88,234.55140000000003,False,48.49,49.117,False,140.43,143.441,False,88.03,90.4622,False,223.01,221.00300000000004,True,77.38,80.6452,False,132.82,137.6654,False,76.01,78.5172,False,40.15,42.724,False,84.16,90.50119999999998,False,97.26,97.4118,False
2025-01-10 05:00:00,580.49,555.8136999999999,True,228.78,234.52259999999998,False,47.32,49.11919999999999,False,139.64,143.2576,False,88.39,90.446,False,220.82,221.3938,False,76.34,80.5478,False,131.33,137.576,False,75.58,78.4086,False,39.18,42.623400000000004,False,83.3,90.2724,False,95.81,97.49940000000001,False
2025-01-13 05:00:00,581.39,556.1265999999999,True,227.16,234.39939999999999,False,47.66,49.13400000000001,False,141.46,143.1188,False,90.25,90.4942,False,222.07,221.8306,True,76.47,80.46900000000001,False,132.87,137.52100000000002,False,74.7,78.317,False,39.68,42.5408,False,85.16,90.09299999999999,False,95.85,97.5706,False
2025-01-14 05:00:00,582.19,556.4217,True,227.76,234.36239999999998,False,48.25,49.156400000000005,False,140.0,142.9564,False,91.22,90.5578,True,221.64,222.2644,False,76.49,80.3932,False,134.44,137.502,False,75.68,78.24879999999999,False,40.02,42.461800000000004,False,86.22,89.9246,False,95.53,97.6242,False
2025-01-15 05:00:00,592.78,556.77025,True,232.29,234.5634,False,49.48,49.2164,True,140.57,142.8304,False,92.57,90.6374,True,227.28,222.87220000000002,True,76.23,80.3154,False,135.29,137.5312,False,76.79,78.1864,False,40.19,42.4016,False,87.04,89.7976,False,97.1,97.7254,False
2025-01-16 05:00:00,591.64,557.11765,True,230.5,234.6952,False,49.81,49.2798,True,141.13,142.69819999999999,False,93.24,90.7416,True,226.05,223.3914,True,76.8,80.2484,False,136.93,137.5896,False,78.73,78.1984,True,41.09,42.36860000000001,False,87.76,89.6902,False,96.55,97.8084,False
2025-01-17 05:00:00,597.58,557.51135,True,234.11,234.90259999999998,False,50.23,49.3588,True,140.18,142.5664,False,93.96,90.8294,True,229.22,223.98780000000002,True,77.24,80.1858,False,137.75,137.6674,True,78.84,78.2312,True,41.08,42.3258,False,88.33,89.586,False,97.39,97.9144,False
